,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.971,0.97,0.97,0.969,0.966,0.959,0.949,0.933,0.912,0.888,0.862
10 tan,0.971,0.972,0.971,0.969,0.964,0.957,0.946,0.93,0.909,0.88,0.846
30 sag,0.797,0.794,0.795,0.788,0.773,0.744,0.691,0.62,0.532,0.441,0.361
30 tan,0.797,0.799,0.796,0.781,0.752,0.706,0.64,0.551,0.438,0.309,0.232
50 sag,0.555,0.554,0.556,0.554,0.54,0.507,0.448,0.376,0.301,0.234,0.184
50 tan,0.555,0.554,0.545,0.516,0.467,0.404,0.328,0.233,0.122,0.032,0.113
