,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.981,0.98,0.98,0.978,0.973,0.965,0.951,0.933,0.909,0.882,0.853
10 tan,0.981,0.982,0.982,0.98,0.975,0.969,0.959,0.945,0.925,0.899,0.867
30 sag,0.864,0.864,0.862,0.849,0.822,0.778,0.709,0.625,0.525,0.427,0.344
30 tan,0.864,0.872,0.869,0.853,0.824,0.779,0.715,0.628,0.518,0.392,0.309
50 sag,0.693,0.698,0.696,0.681,0.642,0.581,0.493,0.396,0.3,0.218,0.163
50 tan,0.693,0.706,0.695,0.658,0.596,0.503,0.381,0.231,0.082,0.106,0.191
