,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.987,0.986,0.982,0.979,0.976,0.971,0.965,0.961,0.961,0.962,0.966
10 tan,0.987,0.983,0.978,0.979,0.98,0.979,0.976,0.972,0.965,0.95,0.918
30 sag,0.888,0.881,0.859,0.848,0.833,0.821,0.809,0.801,0.799,0.791,0.786
30 tan,0.888,0.87,0.843,0.844,0.847,0.841,0.827,0.808,0.772,0.692,0.549
50 sag,0.729,0.717,0.692,0.684,0.667,0.647,0.62,0.595,0.579,0.56,0.556
50 tan,0.729,0.713,0.69,0.677,0.676,0.67,0.657,0.637,0.592,0.489,0.344
