,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.669,0.686,0.703,0.723,0.749,0.775,0.797,0.814,0.825,0.831,0.835
10 tan,0.669,0.698,0.711,0.723,0.747,0.763,0.767,0.746,0.684,0.57,0.406
30 sag,0.399,0.413,0.425,0.437,0.447,0.449,0.441,0.42,0.386,0.344,0.311
30 tan,0.399,0.4,0.404,0.403,0.385,0.347,0.302,0.232,0.131,0.078,0.116
50 sag,0.266,0.272,0.267,0.256,0.237,0.205,0.164,0.115,0.057,0.007,0.058
50 tan,0.266,0.262,0.228,0.174,0.125,0.101,0.095,0.111,0.085,0.071,0.028
