,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.994,0.993,0.991,0.99,0.987,0.985,0.98,0.974,0.968,0.964,0.963
10 tan,0.994,0.993,0.992,0.992,0.993,0.992,0.99,0.984,0.977,0.97,0.966
30 sag,0.949,0.939,0.924,0.909,0.893,0.869,0.832,0.783,0.735,0.707,0.707
30 tan,0.949,0.937,0.929,0.933,0.938,0.932,0.911,0.867,0.815,0.766,0.735
50 sag,0.864,0.84,0.802,0.768,0.728,0.672,0.586,0.48,0.386,0.344,0.358
50 tan,0.864,0.836,0.818,0.827,0.836,0.82,0.767,0.671,0.572,0.489,0.437
