,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.803,0.776,0.74,0.711,0.707,0.702,0.646,0.548,0.473,0.481,0.693
10 tan,0.803,0.743,0.669,0.635,0.637,0.698,0.756,0.708,0.579,0.471,0.497
30 sag,0.393,0.369,0.367,0.4,0.383,0.27,0.085,0.063,0.128,0.115,0.031
30 tan,0.393,0.363,0.337,0.34,0.368,0.388,0.358,0.186,0.039,0.045,0.071
50 sag,0.197,0.185,0.218,0.229,0.169,0.089,0.108,0.102,0.071,0.071,0.145
50 tan,0.197,0.217,0.198,0.203,0.236,0.235,0.124,0.062,0.094,0.015,0.024
