,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.806,0.792,0.775,0.754,0.705,0.642,0.56,0.45,0.323,0.209,0.181
10 tan,0.806,0.772,0.69,0.596,0.504,0.409,0.31,0.211,0.154,0.137,0.15
30 sag,0.545,0.533,0.49,0.391,0.267,0.211,0.22,0.172,0.076,0.061,0.046
30 tan,0.545,0.48,0.317,0.142,0.09,0.131,0.123,0.107,0.103,0.053,0.044
50 sag,0.374,0.34,0.255,0.148,0.142,0.164,0.114,0.049,0.014,0.036,0.024
50 tan,0.374,0.239,0.114,0.095,0.043,0.025,0.077,0.055,0.068,0.027,0.01
