,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.992,0.992,0.99,0.987,0.983,0.981,0.976,0.968,0.953,0.918,0.804
10 tan,0.992,0.993,0.993,0.984,0.975,0.942,0.918,0.952,0.944,0.937,0.94
30 sag,0.94,0.935,0.927,0.904,0.875,0.86,0.822,0.765,0.683,0.575,0.578
30 tan,0.94,0.946,0.948,0.886,0.844,0.683,0.662,0.711,0.64,0.615,0.638
50 sag,0.843,0.832,0.812,0.757,0.683,0.649,0.558,0.443,0.328,0.24,0.346
50 tan,0.843,0.862,0.874,0.728,0.705,0.494,0.454,0.47,0.34,0.315,0.385
