,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.947,0.949,0.954,0.958,0.957,0.946,0.92,0.882,0.836,0.796,0.778
10 tan,0.947,0.953,0.958,0.965,0.968,0.968,0.966,0.963,0.96,0.949,0.914
30 sag,0.67,0.68,0.707,0.739,0.756,0.728,0.663,0.617,0.609,0.614,0.607
30 tan,0.67,0.704,0.741,0.777,0.797,0.796,0.78,0.761,0.736,0.676,0.559
50 sag,0.404,0.419,0.456,0.497,0.518,0.473,0.409,0.372,0.398,0.474,0.526
50 tan,0.404,0.471,0.536,0.575,0.608,0.607,0.576,0.538,0.483,0.384,0.273
