,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.796,0.738,0.662,0.618,0.582,0.562,0.545,0.523,0.49,0.438,0.353
10 tan,0.796,0.735,0.66,0.594,0.554,0.543,0.528,0.579,0.638,0.596,0.573
30 sag,0.504,0.5,0.463,0.442,0.406,0.361,0.319,0.288,0.265,0.266,0.215
30 tan,0.505,0.509,0.451,0.41,0.373,0.333,0.281,0.228,0.194,0.139,0.161
50 sag,0.291,0.305,0.291,0.284,0.251,0.193,0.143,0.11,0.084,0.144,0.171
50 tan,0.291,0.317,0.301,0.28,0.229,0.16,0.088,0.052,0.059,0.097,0.066
