,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.962,0.963,0.962,0.96,0.961,0.964,0.967,0.969,0.969,0.966,0.96
10 tan,0.962,0.962,0.957,0.947,0.947,0.948,0.946,0.935,0.916,0.89,0.862
30 sag,0.749,0.751,0.748,0.737,0.745,0.762,0.783,0.795,0.798,0.783,0.754
30 tan,0.749,0.75,0.739,0.724,0.73,0.73,0.717,0.68,0.63,0.573,0.501
50 sag,0.492,0.491,0.489,0.485,0.5,0.527,0.566,0.589,0.594,0.578,0.549
50 tan,0.493,0.509,0.535,0.546,0.544,0.53,0.501,0.451,0.384,0.322,0.232
