,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.994,0.994,0.993,0.99,0.983,0.969,0.951,0.934,0.923,0.909,0.858
10 tan,0.994,0.993,0.99,0.984,0.973,0.953,0.932,0.915,0.904,0.872,0.805
30 sag,0.953,0.953,0.95,0.932,0.885,0.796,0.683,0.587,0.531,0.485,0.442
30 tan,0.953,0.95,0.931,0.889,0.833,0.779,0.708,0.611,0.542,0.506,0.47
50 sag,0.875,0.877,0.877,0.846,0.745,0.567,0.358,0.191,0.108,0.092,0.151
50 tan,0.874,0.875,0.84,0.748,0.672,0.631,0.544,0.432,0.242,0.215,0.246
