,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.805,0.786,0.743,0.685,0.626,0.575,0.545,0.55,0.6,0.646,0.692
10 tan,0.805,0.768,0.693,0.619,0.576,0.55,0.542,0.576,0.617,0.599,0.577
30 sag,0.212,0.19,0.186,0.2,0.201,0.158,0.085,0.021,0.053,0.145,0.17
30 tan,0.212,0.293,0.33,0.311,0.324,0.29,0.172,0.131,0.144,0.04,0.076
50 sag,0.217,0.2,0.187,0.163,0.134,0.091,0.033,0.021,0.028,0.082,0.101
50 tan,0.216,0.145,0.144,0.166,0.162,0.136,0.042,0.08,0.067,0.082,0.026
