,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.854,0.859,0.869,0.88,0.89,0.903,0.917,0.924,0.902,0.834,0.74
10 tan,0.854,0.865,0.863,0.846,0.832,0.832,0.844,0.839,0.753,0.648,0.59
30 sag,0.396,0.414,0.427,0.418,0.407,0.433,0.487,0.513,0.437,0.3,0.235
30 tan,0.396,0.417,0.376,0.313,0.35,0.444,0.511,0.329,0.138,0.077,0.071
50 sag,0.306,0.303,0.259,0.191,0.159,0.181,0.215,0.197,0.131,0.124,0.118
50 tan,0.305,0.245,0.161,0.187,0.153,0.23,0.356,0.074,0.104,0.025,0.021
