,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.704,0.71,0.724,0.741,0.75,0.76,0.772,0.778,0.74,0.647,0.476
10 tan,0.704,0.718,0.731,0.711,0.647,0.554,0.457,0.359,0.295,0.291,0.097
20 sag,0.418,0.422,0.433,0.446,0.449,0.458,0.5,0.561,0.547,0.419,0.206
20 tan,0.418,0.41,0.415,0.39,0.267,0.133,0.113,0.142,0.086,0.136,0.087
40 sag,0.312,0.311,0.315,0.313,0.287,0.252,0.256,0.337,0.355,0.236,0.068
40 tan,0.312,0.309,0.247,0.22,0.18,0.093,0.037,0.045,0.066,0.073,0.056
