,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.86,0.849,0.838,0.826,0.822,0.819,0.816,0.814,0.825,0.86,0.914
10 tan,0.86,0.843,0.817,0.8,0.797,0.799,0.801,0.812,0.84,0.878,0.894
30 sag,0.46,0.414,0.376,0.372,0.38,0.385,0.382,0.382,0.388,0.421,0.545
30 tan,0.46,0.408,0.444,0.428,0.427,0.428,0.421,0.401,0.388,0.439,0.394
50 sag,0.391,0.31,0.296,0.258,0.203,0.144,0.103,0.173,0.274,0.322,0.369
50 tan,0.391,0.301,0.298,0.254,0.221,0.21,0.218,0.26,0.214,0.176,0.029
