,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.87,0.855,0.831,0.804,0.783,0.762,0.745,0.736,0.747,0.79,0.861
10 tan,0.87,0.843,0.803,0.773,0.755,0.735,0.717,0.711,0.731,0.778,0.826
30 sag,0.5,0.447,0.4,0.381,0.364,0.328,0.279,0.243,0.23,0.248,0.352
30 tan,0.5,0.46,0.466,0.435,0.408,0.365,0.309,0.284,0.27,0.297,0.409
50 sag,0.338,0.309,0.31,0.269,0.213,0.143,0.087,0.114,0.171,0.203,0.238
50 tan,0.338,0.336,0.318,0.265,0.22,0.17,0.165,0.179,0.131,0.111,0.238
