,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.774,0.773,0.765,0.756,0.743,0.728,0.709,0.697,0.691,0.694,0.714
10 tan,0.774,0.785,0.787,0.783,0.777,0.774,0.771,0.773,0.781,0.798,0.828
30 sag,0.456,0.466,0.464,0.457,0.446,0.433,0.419,0.406,0.396,0.39,0.39
30 tan,0.456,0.476,0.48,0.466,0.443,0.41,0.372,0.335,0.313,0.326,0.398
50 sag,0.32,0.324,0.321,0.316,0.31,0.301,0.293,0.286,0.281,0.278,0.276
50 tan,0.32,0.315,0.309,0.298,0.285,0.278,0.273,0.266,0.242,0.195,0.24
