,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.961,0.971,0.976,0.981,0.984,0.985,0.983,0.977,0.963,0.941,0.917
10 tan,0.961,0.975,0.978,0.976,0.97,0.962,0.953,0.947,0.948,0.957,0.952
30 sag,0.786,0.821,0.846,0.867,0.883,0.889,0.878,0.839,0.759,0.637,0.51
30 tan,0.786,0.831,0.841,0.825,0.787,0.733,0.678,0.643,0.652,0.706,0.715
50 sag,0.619,0.651,0.679,0.705,0.724,0.729,0.712,0.65,0.525,0.35,0.188
50 tan,0.619,0.646,0.636,0.593,0.521,0.427,0.336,0.281,0.315,0.42,0.466
