,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.936,0.938,0.941,0.943,0.934,0.907,0.861,0.802,0.743,0.668,0.519
10 tan,0.936,0.936,0.934,0.93,0.918,0.896,0.869,0.844,0.824,0.779,0.651
30 sag,0.622,0.627,0.641,0.656,0.635,0.544,0.471,0.449,0.493,0.519,0.338
30 tan,0.622,0.629,0.629,0.612,0.571,0.546,0.544,0.515,0.403,0.231,0.324
50 sag,0.361,0.352,0.333,0.32,0.282,0.154,0.073,0.08,0.215,0.406,0.272
50 tan,0.362,0.359,0.354,0.339,0.357,0.397,0.39,0.327,0.193,0.05,0.202
