,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.981,0.981,0.979,0.977,0.974,0.972,0.968,0.964,0.96,0.956,0.951
10 tan,0.981,0.98,0.976,0.972,0.963,0.949,0.927,0.896,0.856,0.808,0.752
30 sag,0.861,0.858,0.847,0.834,0.818,0.801,0.78,0.756,0.733,0.705,0.68
30 tan,0.861,0.854,0.831,0.798,0.741,0.658,0.562,0.485,0.456,0.456,0.439
50 sag,0.668,0.663,0.644,0.621,0.594,0.565,0.528,0.487,0.45,0.409,0.373
50 tan,0.668,0.656,0.613,0.538,0.425,0.324,0.301,0.311,0.284,0.259,0.263
