,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.984,0.986,0.979,0.963,0.942,0.932,0.926,0.921,0.916,0.916,0.924
10 tan,0.984,0.984,0.958,0.934,0.914,0.897,0.875,0.849,0.827,0.884,0.92
30 sag,0.89,0.897,0.878,0.846,0.808,0.779,0.754,0.727,0.696,0.668,0.604
30 tan,0.89,0.888,0.829,0.776,0.723,0.669,0.636,0.623,0.582,0.573,0.535
50 sag,0.75,0.759,0.732,0.697,0.652,0.618,0.57,0.5,0.424,0.381,0.204
50 tan,0.75,0.739,0.652,0.557,0.47,0.414,0.429,0.42,0.37,0.315,0.193
