,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.81,0.807,0.798,0.785,0.768,0.752,0.742,0.742,0.768,0.823,0.877
10 tan,0.81,0.806,0.795,0.776,0.761,0.766,0.788,0.845,0.884,0.815,0.661
30 sag,0.268,0.259,0.231,0.187,0.132,0.084,0.06,0.074,0.149,0.283,0.508
30 tan,0.268,0.257,0.225,0.171,0.115,0.099,0.13,0.243,0.453,0.327,0.113
50 sag,0.218,0.211,0.193,0.168,0.143,0.128,0.117,0.111,0.131,0.187,0.25
50 tan,0.218,0.201,0.168,0.137,0.122,0.118,0.087,0.042,0.185,0.133,0.044
