,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.983,0.981,0.971,0.947,0.902,0.842,0.782,0.757,0.796,0.824,0.529
10 tan,0.983,0.977,0.962,0.94,0.92,0.904,0.889,0.878,0.824,0.738,0.566
30 sag,0.86,0.844,0.775,0.63,0.428,0.237,0.113,0.061,0.115,0.434,0.268
30 tan,0.86,0.821,0.725,0.62,0.547,0.511,0.482,0.425,0.319,0.239,0.16
50 sag,0.672,0.637,0.518,0.356,0.232,0.151,0.087,0.052,0.041,0.195,0.179
50 tan,0.672,0.599,0.455,0.35,0.289,0.26,0.252,0.212,0.154,0.153,0.058
