,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.844,0.821,0.8,0.802,0.8,0.792,0.771,0.721,0.69,0.656,0.595
10 tan,0.844,0.792,0.774,0.785,0.762,0.762,0.769,0.736,0.633,0.479,0.33
30 sag,0.581,0.465,0.41,0.376,0.301,0.21,0.214,0.308,0.409,0.471,0.445
30 tan,0.581,0.44,0.369,0.339,0.305,0.348,0.424,0.393,0.302,0.083,0.027
50 sag,0.322,0.231,0.243,0.208,0.121,0.042,0.033,0.002,0.134,0.304,0.377
50 tan,0.322,0.281,0.259,0.199,0.149,0.134,0.202,0.282,0.188,0.028,0.047
