,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.897,0.879,0.85,0.826,0.808,0.795,0.785,0.776,0.763,0.746,0.751
10 tan,0.897,0.859,0.823,0.805,0.797,0.794,0.795,0.796,0.793,0.781,0.82
30 sag,0.639,0.576,0.509,0.499,0.509,0.518,0.525,0.529,0.52,0.493,0.45
30 tan,0.639,0.518,0.492,0.488,0.497,0.507,0.517,0.519,0.511,0.499,0.513
50 sag,0.521,0.388,0.355,0.349,0.356,0.368,0.384,0.399,0.401,0.378,0.324
50 tan,0.521,0.386,0.344,0.323,0.331,0.35,0.372,0.388,0.399,0.396,0.332
