,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.978,0.978,0.978,0.979,0.979,0.979,0.978,0.973,0.96,0.94,0.914
10 tan,0.978,0.978,0.977,0.971,0.964,0.967,0.972,0.927,0.714,0.257,0.173
30 sag,0.841,0.842,0.845,0.85,0.849,0.852,0.845,0.813,0.746,0.647,0.54
30 tan,0.841,0.847,0.843,0.805,0.764,0.78,0.807,0.619,0.219,0.112,0.037
50 sag,0.64,0.643,0.652,0.662,0.662,0.666,0.657,0.61,0.521,0.418,0.345
50 tan,0.64,0.66,0.665,0.597,0.525,0.543,0.596,0.45,0.146,0.036,0.008
