,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.983,0.983,0.983,0.982,0.98,0.976,0.972,0.97,0.971,0.971,0.948
10 tan,0.983,0.984,0.987,0.986,0.982,0.979,0.983,0.988,0.989,0.984,0.966
30 sag,0.861,0.863,0.864,0.862,0.845,0.815,0.786,0.774,0.795,0.825,0.727
30 tan,0.861,0.873,0.896,0.896,0.867,0.848,0.87,0.899,0.904,0.861,0.718
50 sag,0.673,0.678,0.686,0.688,0.655,0.59,0.523,0.492,0.552,0.683,0.613
50 tan,0.673,0.7,0.756,0.76,0.705,0.677,0.708,0.756,0.757,0.651,0.35
