,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
10 sag,0.996,0.995,0.992,0.987,0.978,0.97,0.966,0.969,0.968,0.925,0.785
10 tan,0.996,0.995,0.991,0.985,0.978,0.97,0.954,0.922,0.887,0.884,0.859
30 sag,0.968,0.962,0.941,0.898,0.834,0.773,0.748,0.77,0.768,0.615,0.537
30 tan,0.968,0.959,0.932,0.892,0.844,0.792,0.725,0.628,0.562,0.545,0.496
50 sag,0.912,0.898,0.841,0.734,0.577,0.433,0.376,0.436,0.442,0.425,0.379
50 tan,0.912,0.891,0.824,0.736,0.635,0.566,0.557,0.487,0.407,0.38,0.292
